Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P179988,Europe and Central Asia,Republic of Armenia,,RESILAND: Armenia Resilient Landscapes Project,The Project Development Objectives (PDOs) are (i) to increase the area under sustainable landscape management in selected locations and (ii) to promote sustainable economic activities to communities in targeted landscapes in Armenia.,"Ministry of Environment, Environmental Project Implementation Unit",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179988,"March 28, 2023","May 2, 2024","August 8, 2024","December 31, 2028",BANK APPROVED,O,,,,,9100000.0,The Republic of Armenia,,,Substantial,,,,"February 15, 2024",
P500912,Eastern and Southern Africa,Republic of Kenya,,First Kenya Fiscal Sustainability and Resilient Growth,"To (i) promote efficiency, transparency, and equity of public finance; (ii) foster more competitive and inclusive product and labor markets; and (iii) strengthen climate action",National Treasury,,https://projects.worldbank.org/en/projects-operations/project-detail/P500912,"March 26, 2024","May 30, 2024","June 11, 2024","June 30, 2025",BANK APPROVED,I,,850000000.0,350000000.0,,0.0,The Republic of Kenya,,,,,,,"July 3, 2025",
P502125,Eastern and Southern Africa,Kingdom of Lesotho,,"Lesotho Integrated Transport, Trade and Logistics Project","The PDO is to: (1) improve climate resilient regional connectivity on the Katse to Thaba-Tseka road corridor; (2) reduce the costs of trade at three of Lesotho’s commercial borders with South Africa; and (3) enhance airport functionality, safety, and security, and strengthen the aviation sector’s capacity to meet international standards","Ministry of Trade, Industry and Business Development,Ministry of Public Works and Transport",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P502125,"December 1, 2023","June 6, 2024","September 26, 2024","December 31, 2029",BANK APPROVED,I,,0.0,80000000.0,,0.0,Kingdom of Lesotho,,,Moderate,,,,"April 15, 2025",
P181479,Europe and Central Asia,Republic of Moldova,,Moldova Supporting Growth and Resilience DPO,"The DPO aims to (i) strengthen resilience of refugees and households, (ii) foster sustainable growth through enhanced competition and private sector-led growth, and (iii) support climate resilience.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P181479,"February 14, 2024","June 14, 2024","September 11, 2024","June 30, 2026",BANK APPROVED,I,,40000000.0,0.0,,15500000.0,Republic of Moldova,,,,,,,"October 12, 2023",
P181563,South Asia,People's Republic of Bangladesh,,Technical Assistance for Repurposing of Agricultural Public Support Towards a Sustainable Food System Transformation in Bangladesh,To generate evidence on strategies for repurposing input subsidies to programs that build climate-smart agriculture in Bangladesh.,"Ministry of Agriculture,Department of Agricultural Extension",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181563,"December 11, 2023","June 28, 2024","October 2, 2024","September 30, 2027",BANK APPROVED,G,,,,,14500000.0,People's Republic of Bangladesh,,,Low,,,,"March 4, 2024",
P500390,"Middle East, North Africa, Afghanistan, and Pakistan",Lebanese Republic,,Community-based Wildfire Risk Management in Lebanon’s Vulnerable Landscapes,The project development objective (PDO) is to reduce wildfire risks in selected hotspots in Lebanon by improving forest landscape management.,Ministry of Environment,,https://projects.worldbank.org/en/projects-operations/project-detail/P500390,"November 2, 2023","August 27, 2024","October 18, 2024","July 31, 2028",BANK APPROVED,,,,,,,Ministry of Finance,,,Moderate,,,,"May 13, 2025",
P179935,South Asia,Republic of India,,Enhancing Landscape and Ecosystem Management (ELEMENT) Project,To improve landscape management and increase benefits for targeted forest dependent communities in Tripura and Nagaland.,"Ministry of Development of North Eastern Region (MDoNER),State Forest Development Agency (SFDA), Department of Forests ,Government of Tripura,Society for Climate Resilient Agriculture in Nagaland (SoCRAN),Government of Nagaland",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179935,"June 26, 2023","November 25, 2024","March 7, 2025","June 30, 2030",BANK APPROVED,I,,225515008.0,0.0,,2400000.0,India,,,Substantial,,,,"July 11, 2023",
P178687,South Asia,Nepal,,"NEPAL SECOND GREEN, RESILIENT, AND INCLUSIVE PROGRAMMATIC DEVELOPMENT POLICY CREDIT","To improve the enabling environment for Nepal's green, resilient, and inclusive development pathway.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P178687,"October 14, 2023","December 12, 2024","March 17, 2025","December 15, 2025",BANK APPROVED,I,,0.0,100000000.0,,0.0,Nepal,,,,,,,"February 11, 2024",
P508693,Latin America and Caribbean,Co-operative Republic of Guyana,,Guyana One Health Project,"To strengthen Guyana’s capacities to prevent, prepare for and respond to health emergencies through a One Health approach and, in the case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",Ministry of Health,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P508693,"December 5, 2024","March 14, 2025","April 9, 2025","March 31, 2030",BANK APPROVED,I,,0.0,7000000.0,,15000000.0,Co-operative Republic of Guyana,,,Moderate,,,,"April 14, 2025",
P179537,Eastern and Southern Africa,Republic of Uganda,,Strengthening Productive Capacity and Resilience of Smallholder Sweet Potato Producer Organizations in Uganda,The Project Development Objective is to increase production and consumption of sweet potato and build the resilience of the smallholder producers and processors for economic value addition in project areas.,Soroti Sweet potato Producer and Processors Association (SOSPPA),TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P179537,"June 20, 2023","May 1, 2025",,"December 31, 2028",BANK APPROVED,G,,,,,2330000.0,Soroti Sweet potato Producer and Processors Association (SOSPPA,,,Substantial,,,,"August 26, 2024",
P509060,Latin America and Caribbean,Caribbean,,"Strengthening Prevention, Preparedness and Response to Emerging Health Threats in the OECS Region",To strengthen surveillance and diagnostic capacity in the selected four OECS countries through the implementation of a One Health approach.,"Ministry of Health, Wellness and the Environment - Saint Vincent and the Grenadines,Ministry of Health, Wellness and Elderly Affairs - Saint Lucia,Ministry of Health, Wellness, Social Services - Commonwealth of Dominica,Ministry of Health, Wellness & Religious Affairs - Grenada",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P509060,"March 7, 2025","May 10, 2025",,"March 31, 2028",BANK APPROVED,,,,,,2247448.0,"Commonwealth of Dominica,Grenada,Saint Lucia,Saint Vincent and the Grenadines",,,Moderate,,,,"May 29, 2025",
P180742,Eastern and Southern Africa,United Republic of Tanzania,,Scaling-up Locally Led Climate Action Program,Strengthen national and local government systems for increased climate resilience and invest in locally led climate resilience actions in Selected Districts,"President’s Office - Regional Administration and Local Government,Vice President's Office,President’s Office- Regional Administration and Local Government and Special Departments,President's Office - Finance and Planning,Ministry of Finance,First Vice President's Office",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180742,"December 6, 2024","June 11, 2025",,"July 31, 2030",BANK APPROVED,I,,0.0,100000000.0,,10000000.0,United Republic of Tanzania,,,Low,,,,"September 19, 2023",
P179757,Latin America and Caribbean,Republic of Costa Rica,,EnABLE Costa Rica Country Project Supporting Social Inclusion in FCPF Emission Reductions Program,The Project Development Objectives (PDOs) is to enhance the inclusion of Indigenous Peoples and targeted beneficiaries in Costa Rica’s ERP and maximize their use of carbon and non-carbon benefits.,FUNBAM,,https://projects.worldbank.org/en/projects-operations/project-detail/P179757,"September 18, 2023","June 30, 2025",,"June 30, 2028",CONCEPT REVIEW,G,,,,,4000000.0,Fundacion Banco Ambiental (FUNBAM),,,Moderate,,,,"September 18, 2023",
P505075,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Regenerative Agriculture for Agro-Pastoral Livelihoods in Ethiopia,Improving livelihoods and climate resilience of Agro-pastoralists through regenerative agriculture practices in the Lowlands of Ethiopia.,Sasakawa Africa Association (SAA),,https://projects.worldbank.org/en/projects-operations/project-detail/P505075,"August 29, 2024","July 30, 2025",,"May 31, 2028",CONCEPT REVIEW,G,,,,,2752294.0,"Sasakawa Africa Association, Ethiopia",,,Moderate,,,,"May 28, 2025",
P509938,Eastern and Southern Africa,Republic of Mozambique,,Integrated Agricultural Climate Resilient Service Delivery and Livelihoods,To improve access to climate resilient basic services and livelihoods opportunities in the targeted areas,"Ministry of Agriculture, Environment and Fisheries",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P509938,"April 4, 2025","August 29, 2025",,"September 30, 2030",CONCEPT REVIEW,I,,0.0,50000000.0,,0.0,Ministry of Finance,,,Substantial,,,,"April 14, 2025",
P507971,Eastern and Southern Africa,Republic of Zambia,,Transforming Landscapes for Resilience and Development in Zambia II,To enhance livelihood resilience and natural resource management in target areas in Zambia's Miombo ecoregion,Ministry of Environment and Green Economy,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507971,"December 9, 2024","September 17, 2025",,"January 14, 2031",BEGIN APPRAISAL,G,,0.0,100000000.0,,37385112.0,"Republic of Zambia, Ministry of Finance and National Planning",,,Substantial,,,,"July 15, 2025",
P173503,"Middle East, North Africa, Afghanistan, and Pakistan",Republic of Iraq,,Support for improved farm management and piloting models of aggregation in Iraq,"The PDO aims to deliver proof of concept for an innovative aggregation model to enhance productivity, commercialization, and climate resilience in the dairy supply chain in selected regions of Iraq.",Food and Agriculture Organization of the United Nations,No,https://projects.worldbank.org/en/projects-operations/project-detail/P173503,"September 23, 2020","September 30, 2025",,"September 30, 2027",CONCEPT REVIEW,G,,,,,5000000.0,Food and Agriculture Organization of the United Nations,,,Substantial,,,,"May 16, 2023",
P181486,East Asia and Pacific,Republic of Indonesia,,Indonesia Coral Reef Bond,To improve coral reef health and conservation outcomes in target marine protected areas,Indonesian Environment Fund,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181486,"March 20, 2024","October 15, 2025",,"November 30, 2030",BEGIN APPRAISAL,O,,,,,13760000.0,Republic of Indonesia,,,Moderate,,,,"January 25, 2024",
P181242,Latin America and Caribbean,Republic of Colombia,,Access to finance for the sustainable transformation of agrifood systems,Promote access to sustainable finance for agricultural investments for the transformation of the agri-food production system of the project beneficiaries,FINAGRO,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181242,"November 15, 2023","November 17, 2025",,"December 10, 2029",BEGIN APPRAISAL,I,,100000000.0,0.0,,25000000.0,FINAGRO,,,Moderate,,,,"November 14, 2024",
P507869,Europe and Central Asia,Montenegro,,Montenegro Forest for Shared Prosperity,The Project Development Objective (PDO) is to improve the sustainable management of forest resources and to enhance the competitiveness of the forest industry in targeted project areas in Montenegro.,"Ministry of Agriculture, Forestry and Water Management",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507869,"November 26, 2024","December 10, 2025",,"June 30, 2032",CONCEPT REVIEW,I,,20000000.0,0.0,,0.0,Ministry of Finance,,,Moderate,,,,"June 4, 2025",
