Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P507971,Eastern and Southern Africa,Republic of Zambia,,Transforming Landscapes for Resilience and Development in Zambia II,To enhance livelihood resilience and natural resource management in target areas in Zambia's Miombo ecoregion,Ministry of Environment and Green Economy,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507971,"December 9, 2024","September 17, 2025",,"January 14, 2031",BEGIN APPRAISAL,G,,0.0,100000000.0,,37385112.0,"Republic of Zambia, Ministry of Finance and National Planning",,,Substantial,,,,"July 15, 2025",
P504589,South Asia,Republic of Maldives,,Blue Capital for Prosperity and Climate Resilience,"The Project Development Objective (PDO) is to increase the sustainable financing for and the implementation of nature-based solutions, with a focus on Marine Protected Areas, in the Maldives","Ministry of Climate Change, Environment and Energy",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P504589,"March 18, 2024","September 25, 2025",,"September 30, 2031",BEGIN APPRAISAL,O,,0.0,10000000.0,,9590000.0,Republic of Maldives,,,Moderate,,,,"July 9, 2025",
P178850,Eastern and Southern Africa,Republic of Kenya,,Kenya Watershed Services Improvement Project,The Project Development Objective (PDO) is to expand the area under sustainable watershed and landscape management for livelihoods and conservation in the project areas.,State Department of Forestry,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P178850,"August 28, 2024","September 26, 2025",,,CONCEPT REVIEW,I,,0.0,200000000.0,,0.0,Republic of Kenya,,,Substantial,,,,"May 3, 2023",
P510158,Latin America and Caribbean,Republic of Ecuador,,Ecuador Disaster Risk Management Development Policy Financing with a Cat-DDO,"To strengthen the Government of Ecuador’s program to manage risks resulting from climate, disaster, and public health shocks by (i) enhancing institutional capacity and (ii) mainstreaming resilience and climate adaptation in selected sectors.",The Ministry of Economy and Finance (MEF),,https://projects.worldbank.org/en/projects-operations/project-detail/P510158,"June 16, 2025","September 30, 2025",,"December 29, 2028",DECISION MEETING,I,,200000000.0,0.0,,0.0,Republic of Ecuador,,,,,,,"July 17, 2025",
P508347,Latin America and Caribbean,Republic of Costa Rica,,Costa Rica Fiscal Management and Green Growth,The proposed DPL supports the Government of Costa Rica’s efforts to (i) enhance the efficiency of fiscal management; and (ii) support the transition to a green and climate resilient economy.,Ministerio de Hacienda,,https://projects.worldbank.org/en/projects-operations/project-detail/P508347,"January 29, 2025","September 30, 2025",,"December 31, 2026",BEGIN NEGOTIATION,I,,300000000.0,0.0,,0.0,Republic of Costa Rica,,,,,,,"June 13, 2025",
P173503,"Middle East, North Africa, Afghanistan, and Pakistan",Republic of Iraq,,Support for improved farm management and piloting models of aggregation in Iraq,"The PDO aims to deliver proof of concept for an innovative aggregation model to enhance productivity, commercialization, and climate resilience in the dairy supply chain in selected regions of Iraq.",Food and Agriculture Organization of the United Nations,No,https://projects.worldbank.org/en/projects-operations/project-detail/P173503,"September 23, 2020","September 30, 2025",,"September 30, 2027",CONCEPT REVIEW,G,,,,,5000000.0,Food and Agriculture Organization of the United Nations,,,Substantial,,,,"May 16, 2023",
P502493,Latin America and Caribbean,Federative Republic of Brazil,,Rio Grande do Norte: Sustainable Development and Governance Project,"To enhance market access, transport infrastructure, and the climate resilience of family farmers in selected areas of Rio Grande do Norte.",Governo Cidadão,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P502493,"April 19, 2024","October 7, 2025",,"June 30, 2031",BEGIN NEGOTIATION,I,,180000000.0,0.0,,0.0,Secretariat of Planning - Rio Grande do Norte,,,Substantial,,,,"April 24, 2025",
P500481,Latin America and Caribbean,Republic of Colombia,,"Forest Connectivity, Conservation and Sustainable management in Colombian Amazon landscapes – Life Amazon","To improve biodiversity conservation, connectivity, and forest governance in selected Colombian Amazon landscapes.","Ministry of Environment and Sustainable Development,Amazonian Scientific Research Institute - Sinchi",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P500481,"June 11, 2024","October 9, 2025",,"October 4, 2030",BEGIN APPRAISAL,O,,,,,24281344.0,"Fiduciaria Colombiana de Comercio Exterior – Fiducoldex,Fund for Life and Biodiversity - Ministry of Environment and Sustainable Development",,,Substantial,,,,"July 18, 2025",
P180676,Latin America and Caribbean,Republic of Colombia,,Colombia Sustainable Development of Family Farming,"The Program Development Objectives (PrDO) is to enhance agriculture income and resilience to climate change of family farmers in selected rural areas.
 

 The Project Development Objective (PDO) is to increase market access and strengthen resilience to climate risks of family farmers in selected regions of Colombia. In case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",Ministerio de Agricultura y Desarrollo Rural,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180676,"October 31, 2023","October 13, 2025",,"October 31, 2031",DECISION MEETING,G,,250000000.0,0.0,,9700000.0,THE REPUBLIC OF COLOMBIA,,,Moderate,,,,"June 15, 2023",
P505546,Europe and Central Asia,Republic of Moldova,,Moldova: Restoring Ecosystems for Marine Pollution Prevention,The Project Development Objective is to increase the area under sustainable landscape management practices in targeted areas within the Dniester River Basin in Moldova.,Ministry of Environment,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P505546,"May 2, 2024","October 15, 2025",,"June 30, 2030",BEGIN APPRAISAL,O,,,,,7903975.0,Republic of Moldova,,,Moderate,,,,"June 17, 2025",
P181486,East Asia and Pacific,Republic of Indonesia,,Indonesia Coral Reef Bond,To improve coral reef health and conservation outcomes in target marine protected areas,Indonesian Environment Fund,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181486,"March 20, 2024","October 15, 2025",,"November 30, 2030",BEGIN APPRAISAL,O,,,,,13760000.0,Republic of Indonesia,,,Moderate,,,,"January 25, 2024",
P510429,South Asia,Republic of India,,Maharashtra Project on Climate Resilient Agriculture Phase - II,The Project Development Objective (PDO) is to improve resilience and profitability of smallholder farmers across selected districts in Maharashtra.,Department of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P510429,"March 10, 2025","October 16, 2025",,"July 31, 2031",BEGIN NEGOTIATION,I,,490000000.0,0.0,,0.0,India,,,Moderate,,,,"June 16, 2025",
P180533,Latin America and Caribbean,United Mexican States,,Mexico BioCarbon Emission Reduction Program,"The program will generate payments for measured, reported, and verified Emission Reductions (ER) from the Land Use, Land Use Change, and Forestry (LULUCF) sector in the jurisdiction and will distribute ER payments in accordance with an agreed benefit sharing plan.",CONAFOR,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180533,"March 3, 2025","October 30, 2025",,"May 30, 2030",CONCEPT REVIEW,G,,,,,24000000.0,SEMARNAT,,,Substantial,,,,"May 17, 2023",
P181526,Europe and Central Asia,Europe and Central Asia,,Blueing the Caspian Sea: Building Capacities for Pollution Monitoring and Biodiversity Planning,"The Project Development Objective is to strengthen pollution monitoring and biodiversity monitoring and planning in targeted sites within the Caspian Sea in Azerbaijan, Kazakhstan, and Turkmenistan",United Nations Office for Project Services (UNOPS),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181526,"November 27, 2023","October 31, 2025",,"December 31, 2029",CONCEPT REVIEW,O,,,,,8243120.0,"Turkmenistan,Republic of Kazakhstan,Republic of Azerbaijan",,,Substantial,,,,"November 1, 2023",
P508191,Eastern and Southern Africa,United Republic of Tanzania,,Productive Social Safety Net III,To enhance income-generating opportunities of PSSN beneficiaries and build adaptive SP delivery systems.,Tanzania Social Action Fund,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P508191,"May 29, 2025","November 6, 2025",,"December 14, 2029",CONCEPT REVIEW,O,,0.0,250000000.0,,22000000.0,United Republic of Tanzania,,,Substantial,,,,"July 14, 2025",
P181242,Latin America and Caribbean,Republic of Colombia,,Access to finance for the sustainable transformation of agrifood systems,Promote access to sustainable finance for agricultural investments for the transformation of the agri-food production system of the project beneficiaries,FINAGRO,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181242,"November 15, 2023","November 17, 2025",,"December 10, 2029",BEGIN APPRAISAL,I,,100000000.0,0.0,,25000000.0,FINAGRO,,,Moderate,,,,"November 14, 2024",
P511478,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Productive Safety Net Program 6,"The project development objective is to enhance jobs and livelihoods creation and access to human capital services for poor and vulnerable households, and strengthen the adaptability of the social protection system.",Ministry of Agriculture,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P511478,"June 20, 2025","November 21, 2025",,"December 31, 2031",CONCEPT REVIEW,G,,0.0,400000000.0,,300000000.0,Federal Democratic Republic of Ethiopia,,,Substantial,,,,"June 20, 2025",
P508689,Western and Central Africa,Western and Central Africa,,Accelerating Innovation and Catalyzing Capacity for Resilience in Africa,To scale agrifood innovation and enhance scaling capacities of African organizations and stakeholders in Africa.,International Centre of Insect Physiology and Ecology,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P508689,"December 17, 2024","November 24, 2025",,,CONCEPT REVIEW,I,,0.0,100000000.0,,0.0,International Centre of Insect Physiology and Ecology,,,Moderate,,,,"July 17, 2025",
P505271,Western and Central Africa,Republic of Congo,,Poultry and Aquaculture Development Project,"To improve cost-effectiveness, market access and resilience of target poultry and aquaculture value chains in Congo.",Ministry of Agriculture Livestock and Fisheries,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P505271,"December 2, 2024","November 25, 2025",,"March 31, 2032",CONCEPT REVIEW,I,,0.0,150000000.0,,0.0,"Ministry of Planning, Statistics and Regional Integration",,,Substantial,,,,"July 8, 2025",
P505923,Western and Central Africa,Western and Central Africa,,Sustainable Congo Basin Forest Economies,"To improve forest management, strengthen forest value chains, and generate jobs in targeted areas in Congo Basin Forest countries.","Central Africa Forest Commission (COMIFAC),Central Africa Economic and Monetary Union",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P505923,"July 12, 2024","December 9, 2025",,,CONCEPT REVIEW,I,,0.0,416880000.0,,0.0,Ministry of Economy,,,High,,,,"June 23, 2025",
P507869,Europe and Central Asia,Montenegro,,Montenegro Forest for Shared Prosperity,The Project Development Objective (PDO) is to improve the sustainable management of forest resources and to enhance the competitiveness of the forest industry in targeted project areas in Montenegro.,"Ministry of Agriculture, Forestry and Water Management",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507869,"November 26, 2024","December 10, 2025",,"June 30, 2032",CONCEPT REVIEW,I,,20000000.0,0.0,,0.0,Ministry of Finance,,,Moderate,,,,"June 4, 2025",
P510848,Western and Central Africa,Federal Republic of Nigeria,,Nigeria Sustainable Agricultural Value-Chains for Growth,To foster sustainable growth and job creation across selected agricultural value chains in Nigeria.,Federal Ministry of Agriculture and Food Security and Selected States,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P510848,"May 1, 2025","December 11, 2025",,,CONCEPT REVIEW,I,,0.0,500000000.0,,0.0,Federal Ministry of Finance,,,Substantial,,,,"June 22, 2025",
P509357,Western and Central Africa,Republic of Chad,,SAHEL RESILAND CHAD: Building Resilience through Sustainable Natural Resource Management,To improve adoption of climate resilient landscape management methods and access to livelihood restoration activities in targeted communities,"Ministry of Environment, Fisheries and Sustainable Development",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P509357,"February 11, 2025","December 11, 2025",,"October 30, 2032",CONCEPT REVIEW,I,,0.0,100000000.0,,9300137.0,"Ministry of Finance, Budget, Economy and Plan",,,Substantial,,,,"June 27, 2025",
