Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date
P176374,South Asia,People's Republic of Bangladesh,,"Program on Agricultural and Rural Transformation for Nutrition, Entrepreneurship, and Resilience in Bangladesh(PARTNER)","The Program Development Objective (PDO) is to promote diversification, food safety, entrepreneurship, and climate resilience in the agri-food systems of Bangladesh.","Department of Agricultural Marketing,Bangladesh Agricultural Research Institute,Bangladesh Rice Research Institute,Department of Agricultural Extension,Barind Multipurpose Development Authority,Bangladesh Agricultural Research Council,Bangladesh Agricultural Development Corporation,Ministry of Agriculture",No,https://projects.worldbank.org/en/projects-operations/project-detail/P176374,"June 18, 2021","April 27, 2023","June 22, 2023","December 31, 2028",BANK APPROVED,I,,0,500000000,,43000000,People's Republic of Bangladesh,,,,,,,"March 25, 2024"
P178907,East Asia and Pacific,People's Republic of China,,China Green Agricultural and Rural Revitalization Program for Results (Hubei and Hunan),To enhance adoption of environmentally-sustainable agricultural and rural infrastructure development practices in selected areas of Hubei and Hunan.,"Hunan Provincial Department of Agriculture and Rural Affairs,Hubei Provincial Rural Revitalization Administration",,https://projects.worldbank.org/en/projects-operations/project-detail/P178907,"June 28, 2022","April 28, 2023","June 10, 2025","June 29, 2029",BANK APPROVED,I,,345000000,0,,0,People's Republic of China,,,,,,,"April 17, 2024"
P178598,Western and Central Africa,Burkina Faso,,Burkina Faso Livestock Resilience and Competitiveness Project,"To improve the productivity, commercialization, and resilience of key sedentary livestock production systems for targeted beneficiaries in Project areas","Ministry of Agriculture, Livestock and Fisheries",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178598,"October 5, 2022","May 8, 2023","December 18, 2023","December 31, 2029",BANK APPROVED,I,,0,150000000,,0,"Ministry of Economy, Finance and Prospective,Burkina Faso",,,Substantial,,,,"November 14, 2024"
P177005,Western and Central Africa,Burkina Faso,,"Burkina Faso Entrepreneurship, Skills and Technology Project","To increase MSMEs' access to finance, technology, and a better trained workforce.","Ministry of Industry, Commerce and Handicrafts,Ministery of secondary education and vocational training",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P177005,"October 27, 2021","May 8, 2023","November 27, 2023","June 30, 2029",BANK APPROVED,I,,0,160000000,,0,Burkina Faso,,,Substantial,,,,"February 6, 2024"
P176982,Latin America and Caribbean,Federative Republic of Brazil,,Brazil: Espirito Santo Water Security Management Project,"(i) to strengthen the Borrower’s capacity to manage water security risks in a changing climate; (ii) to reduce those risks in selected areas of the Borrower’s territory; and (iii) in case of an Eligible Crisis or Emergency, respond promptly and effectively to it.","DER-ES - Buildings and Roads Department of Espírito Santo,CEPDEC - State Coordination for Protection and Civil Defense,AGERH - State Water Resources Agency,SEAMA - State Secretariat for the Environment and Water Resources",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176982,"November 4, 2021","May 9, 2023","November 7, 2024","June 30, 2029",BANK APPROVED,I,,86100000,0,,0,State of Espirito Santo,,,Substantial,,,,"February 8, 2024"
P178544,East Asia and Pacific,Republic of the Marshall Islands,,Pacific Islands Regional Oceanscape Program - Second Phase for Economic Resilience,"The Development Objective of the Series of Projects is to strengthen the shared management of selected Pacific Island oceanic and coastal fisheries, and the critical habitats upon which they depend.
 

 For the Republic of the Marshall Islands second phase’s project (“RMI PROPER”), the proposed Project Development Objective (PDO) is to strengthen regional collaboration and national capacity forthe management and the sustainable development of the oceanic and coastal fisheries sector in Republic of the Marshall Islands.",Marshall Islands Marine Resources Authority,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P178544,"June 24, 2022","May 10, 2023","June 21, 2023","September 30, 2029",BANK APPROVED,I,,0,18000000,,0,Republic of the Marshall Islands,,,Moderate,,,,"April 2, 2024"
P177671,South Asia,Republic of India,,Animal Health System Support for One Health Program (AHSSOH),The Program Development Objective is to increase the quality and coverage of animal health services for livestock farmers and improve One Health coordination in Participating States.,"Ministry of Fisheries, Animal Husbandry & Dairying, Department of Animal Husbandry & Dairying",,https://projects.worldbank.org/en/projects-operations/project-detail/P177671,"December 20, 2021","May 10, 2023",,"November 30, 2027",BANK APPROVED,I,,82000000,0,,0,India,,,,,,,"June 28, 2024"
P178654,Eastern and Southern Africa,Republic of South Sudan,,Building Skills for Human Capital Development in South Sudan,The Project's Development Objective is to increase skills development opportunities in teaching and digital agriculture and strengthen capacity for management of the education system.,"Ministry of Higher Education, Science and Technology,Ministry of General Education and Instruction",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178654,"September 25, 2022","May 15, 2023","February 28, 2024","June 30, 2028",BANK APPROVED,G,,0,45000000,,11430000,South Sudan,,,Substantial,,,,"June 12, 2024"
P179242,South Asia,Republic of Maldives,,"Transforming Fisheries Sector Management in South-West Indian Ocean Region and Maldives Project (TransFORM, SWIOFish5)","To strengthen regional, evidence-based fisheries management in the South-West Indian Ocean Region and to improve competitiveness in the fisheries sector in the Maldives","Maldives Ministry of Fisheries and Ocean Resources,Indian Ocean Commission (IOC) Secretariat",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179242,"August 1, 2022","May 16, 2023","August 9, 2023","December 31, 2030",BANK APPROVED,I,,0,64800000,,0,"Republic of Maldives,Indian Ocean Commission (IOC)",,,Moderate,,,,"March 28, 2024"
P178188,Latin America and Caribbean,Republic of Haiti,,Decentralized Sustainable and Resilient Rural Water and Sanitation Project,"The Project Development Objective (PDO) is to increase access to inclusive, resilient, and sustainable rural basic water and sanitation services.",DINEPA,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P178188,"June 20, 2022","May 17, 2023","July 10, 2023","June 29, 2029",BANK APPROVED,I,,0,80000000,,0,Republic of Haiti,,,Substantial,,,,"March 8, 2024"
P179217,Europe and Central Asia,Republic of Turkiye,,Land management infrastructure for green and sustainable development,To improve the accuracy and accessibility of land administration information in Türkiye.,General Directorate for Land Registry and Cadastre (TKGM),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179217,"November 17, 2022","May 23, 2023","February 1, 2024","December 31, 2028",BANK APPROVED,I,,85440000,0,,0,"Republic of Türkiye,Ministry of Treasury and Finance",,,Moderate,,,,"February 22, 2024"
P174915,Europe and Central Asia,Republic of Turkiye,,Türkiye Water Circularity and Efficiency Improvement Project,The Project Development Objectives (PDOs) are: (a) to improve wastewater services and reuse; (b) to increase irrigation services and efficiency; and (c) to strengthen institutional capacity and coordination for managing water circularity and point source pollution reduction in selected water-stressed areas in Türkiye.,"ILLER BANKASI ANONIM SIRKETI (ILBANK),Devlet Su Isleri",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174915,"October 14, 2021","May 23, 2023","January 18, 2024","December 31, 2030",BANK APPROVED,I,,434596512,0,,0,"Republic of Turkiye (represented by the Ministry of Treasury and Finance),ILLER BANKASI ANONIM SIRKETI (ILBANK),Iller Bankasi Anonim Sirketi (ILBANK)",,,Substantial,,,,"January 11, 2024"
P180171,Eastern and Southern Africa,Eastern and Southern Africa,,Regional Climate Resilience Program for Eastern and Southern Africa 1 Project (RCRP1),"To improve the management of water-related climate impacts in Eastern and Southern Africa, and, in case of an Eligible Crisis or Emergency, to respond promptly and effectively to it.","Southern African Development Community,Eastern Nile Technical Regional Office (ENTRO),Cellule de Prévention et Gestion des Urgences (CPGU),Agence Routiere,Ministry of Water Resources and Irrigation,Ministry of Land-Use and Urban Planning,Ministry of Public Works, Housing, and Water Resources",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180171,"November 30, 2022","May 24, 2023","July 31, 2023","December 29, 2028",BANK APPROVED,I,,0,491900000,,0,"Southern African Development Community,Republic of Madagascar,Eastern Nile Technical Regional Office,Republic of South Sudan,Union of Comoros,Republic of Mozambique",,,High,,,,"February 19, 2024"
P180323,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Integrated Flood Resilience and Adaptation Project,The project development objective (PDO) is to improve livelihoods and essential services and enhance flood risk protection in selected communities affected by the 2022 floods.,"Irrigation Department, Province of Balochistan,Planning and Development Department, Province of Balochistan,Ministry of Planning, Development and Special Initiatives",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180323,"April 21, 2023","May 25, 2023","July 20, 2023","December 31, 2028",BANK APPROVED,I,,0,213000000,,0,Islamic Republic of Pakistan,,,Substantial,,,,"January 25, 2024"
P177041,Western and Central Africa,Republic of Mali,,RESILAND Mali Landscape Restoration Project,To increase adoption of climate smart landscape restoration practices and access to income earning opportunities,Ministère de l'Environnement et Developpement Durable (MEADD),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177041,"November 19, 2021","May 25, 2023","January 10, 2024","October 29, 2030",BANK APPROVED,I,,0,150000000,,0,Republic of Mali,,,Substantial,,,,"February 26, 2024"
P180339,Eastern and Southern Africa,Republic of Kenya,,Fiscal Sustainability and Inclusive Green Growth (FIGG) Development Policy Operation,The program development objective is: (i) creating fiscal space in a sustainable and equitable manner; (ii) improving competitiveness to boost agricultural exports; and (iii) improving governance and financial inclusion for private sector driven development.,National Treasury,,https://projects.worldbank.org/en/projects-operations/project-detail/P180339,"April 10, 2023","May 26, 2023","June 5, 2023","June 30, 2025",BANK APPROVED,I,,500000000,500000000,,0,The Republic of Kenya,,,,,,,"September 7, 2023"
P173866,East Asia and Pacific,Republic of the Philippines,,Mindanao Inclusive Agriculture Development Project,"To increase agricultural productivity, resiliency, and access to markets and services of organized farmer and fisherfolk groups in selected Ancestral Domains and value chains in Mindanao.",Department of Agriculture,No,https://projects.worldbank.org/en/projects-operations/project-detail/P173866,"August 4, 2020","May 26, 2023","August 23, 2023","June 30, 2029",BANK APPROVED,I,,100000000,0,,0,REPUBLIC OF THE PHILIPPINES,,,Substantial,,,,"January 29, 2024"
